FullDate,Season,PlayDay,DateKey
2023-02-11,2022,25,4719
2023-02-12,2022,25,4720
2023-02-17,2022,26,4721
2023-02-18,2022,26,4722
2023-02-19,2022,26,4723
2023-02-24,2022,27,4724
2023-02-25,2022,27,4725
2023-02-26,2022,27,4726
2023-03-03,2022,28,4727
2023-03-04,2022,28,4728
2023-03-05,2022,28,4729
2023-03-10,2022,29,4730
2023-03-11,2022,29,4731
2023-03-12,2022,29,4732
2023-03-17,2022,30,4733
2023-03-18,2022,30,4734
2023-03-19,2022,30,4735
2023-03-31,2022,31,4736
2023-04-01,2022,31,4737
2023-04-02,2022,31,4738
2023-04-07,2022,32,4739
2023-04-08,2022,32,4740
2023-04-09,2022,32,4741
2023-04-14,2022,33,4742
2023-04-15,2022,33,4743
2023-04-16,2022,33,4744
2023-04-22,2022,34,4745
2023-04-23,2022,34,4746
2023-07-28,2023,1,4747
2023-07-29,2023,1,4748
2023-07-30,2023,1,4749
2023-08-04,2023,2,4750
2023-08-05,2023,2,4751
2023-08-06,2023,2,4752
2023-08-11,2023,3,4753
2023-08-12,2023,3,4754
2023-08-13,2023,3,4755
2023-08-18,2023,4,4756
2023-08-19,2023,4,4757
2023-08-20,2023,4,4758
2023-08-26,2023,5,4759
2023-08-27,2023,5,4760
2023-09-27,2023,5,4761
2023-09-28,2023,5,4762
2023-09-01,2023,6,4763
2023-09-02,2023,6,4764
2023-09-03,2023,6,4765
2023-09-15,2023,7,4766
2023-09-16,2023,7,4767
2023-09-17,2023,7,4768
2023-09-22,2023,8,4769
2023-09-23,2023,8,4770
2023-09-24,2023,8,4771
2023-09-29,2023,9,4772
2023-09-30,2023,9,4773
2023-10-01,2023,9,4774
2023-10-06,2023,10,4775
2023-10-07,2023,10,4776
2023-10-08,2023,10,4777
2023-10-20,2023,11,4778
2023-10-21,2023,11,4779
2023-10-22,2023,11,4780
2023-10-27,2023,12,4781
2023-10-28,2023,12,4782
2023-10-29,2023,12,4783
2023-11-03,2023,13,4784
2023-11-04,2023,13,4785
2023-11-05,2023,13,4786
2023-11-10,2023,14,4787
2023-11-11,2023,14,4788
2023-11-12,2023,14,4789
2023-11-24,2023,15,4790
2023-11-25,2023,15,4791
2023-11-26,2023,15,4792
2023-12-01,2023,16,4793
2023-12-02,2023,16,4794
2023-12-03,2023,16,4795
2023-12-08,2023,17,4796
2023-12-09,2023,17,4797
2023-12-10,2023,17,4798
2023-12-15,2023,18,4799
2023-12-16,2023,18,4800
2023-12-17,2023,18,4801
2023-12-20,2023,19,4802
2023-12-21,2023,19,4803
2023-12-22,2023,19,4804
2023-12-23,2023,19,4805
2023-12-26,2023,20,4806
2023-12-27,2023,20,4807
2024-01-19,2023,21,4808
2024-01-20,2023,21,4809
2024-01-21,2023,21,4810
2024-01-26,2023,22,4811
2024-01-27,2023,22,4812
2024-01-28,2023,22,4813
2024-01-30,2023,23,4814
2024-01-31,2023,23,4815
2024-02-01,2023,23,4816
2024-02-03,2023,24,4817
2024-02-04,2023,24,4818
2024-02-09,2023,25,4819
2024-02-10,2023,25,4820
2024-02-11,2023,25,4821
2024-02-16,2023,26,4822
2024-02-17,2023,26,4823
2024-02-18,2023,26,4824
2024-02-23,2023,27,4825
2024-02-24,2023,27,4826
2024-02-25,2023,27,4827
2024-03-01,2023,28,4828
2024-03-02,2023,28,4829
2024-03-03,2023,28,4830
2024-03-08,2023,29,4831
2024-03-09,2023,29,4832
2024-03-10,2023,29,4833
